key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
5064,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","","",0,907,"Colosseum#1",0,"","",,"Gyaaah! Why are they hitting <Emphasis>me</Emphasis>!?","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,18,0,0,0,False,0,107,0,0,0,0,False,0,0,False
5065,"InstanceContentType#7",0,60,False,"","","",0,910,"Colosseum#0",0,"","",,"Zero's concentration has been broken.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,70,0,False,0,108,0,0,0,0,False,0,0,False
5066,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_SXT08.scd","music/ffxiv/BGM_Null.scd","",0,959,"Colosseum#1",0,"","",,"Just a few more, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>!
We leave none standing!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,20,21,76,0,False,0,149,71,0,0,0,False,0,0,False
5067,"InstanceContentType#7",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,960,"Colosseum#0",0,"","",,"Clip the wings of the giant colibri","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,19,0,0,0,False,0,145,0,0,0,0,False,0,0,False
5068,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Event_01.scd","","",0,828,"Colosseum#1",0,"","",,"Hraaaaaargh!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,22,0,0,0,False,0,172,0,0,0,0,False,0,4,False
5069,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Boss_Battle02.scd","","",0,982,"Colosseum#0",0,"","",,"How is this?","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,5,False
5070,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Boss_Battle01.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,983,"Colosseum#0",0,"","",,"Such confidence... What changed? She wasn't like this before!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,24,0,0,0,False,0,180,0,0,0,0,False,0,1,False
5071,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_Dotabata.scd","","",0,994,"Colosseum#0",0,"","",,"Stubborn worms! I will end you─<Emphasis>do you hear me</Emphasis>!?","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,167,0,0,0,0,False,0,8,False
5072,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,925,"Colosseum#0",0,"","",,"Some attacks work better from certain positions, so mind your footwork!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,80,0,0,0,False,0,9,False
5073,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","","",0,997,"Colosseum#1",0,"","",,"He's winded! Now's our chance!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,23,0,77,0,False,0,177,0,0,0,0,False,0,6,False
5074,"InstanceContentType#7",0,60,False,"music/ex3/BGM_EX3_Event_06.scd","","",0,966,"Colosseum#1",0,"","",,"No... I cannot fall to a forgery...","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,12,False
5075,"InstanceContentType#7",0,60,False,"","","",0,998,"Colosseum#1",0,"","",,"Behold the bladework of a royal knight!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,79,0,False,0,176,0,0,0,0,True,0,11,False
5076,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_Dotabata.scd","","",0,999,"Colosseum#0",0,"","",,"It's working! Place your trust in the proverb!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,21,False
5077,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd","","",0,1000,"Colosseum#0",0,"","",,"Cast Pom Motif","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,179,81,0,0,0,False,0,18,False
5078,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_Dotabata.scd","","",0,1001,"Colosseum#0",0,"","",,"You've lost, Virazahn. Lay down your weapon!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,178,0,0,0,0,False,0,13,False
5079,"InstanceContentType#7",0,60,False,"music/ffxiv/BGM_Event_JobShiren.scd","","",0,1002,"Colosseum#1",0,"","",,"The wings! They accumulate aether before the beast strikes!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,82,0,False,0,0,0,0,0,0,False,0,15,False
5080,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Boss_Battle01.scd","","",0,1003,"Colosseum#0",0,"","",,"Another one falls. Life is ever so fleeting!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,26,False
5081,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Boss_Battle01.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,1009,"Colosseum#0",0,"","",,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,188,0,0,0,0,False,0,31,False
5082,"InstanceContentType#7",0,60,False,"","","",0,1016,"Colosseum#0",0,"","",,"No, I think not.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,191,0,0,0,0,False,0,33,False
5083,"InstanceContentType#7",0,60,False,"music/ex5/BGM_EX5_Dan_D12.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,1085,"Colosseum#0",0,"","",,"Just keep the lightning at bay a little longer!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,90,0,False,0,236,0,0,0,0,False,0,57,False
5084,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
5085,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
5086,"InstanceContentType#0",0,0,False,"","","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#0",False,0,0,"InstanceContentBuff#0",0,"InstanceContent#0",0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10001,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,42,"Colosseum#0",0,"","","BNpcBase#1400","You've come this far, now finish him!","Exit <Highlight>ObjectParameter(56)</Highlight>?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10002,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,43,"Colosseum#0",0,"","","BNpcBase#1500","Another wave! But unlike the last!","Exit alone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10003,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,44,"Colosseum#0",0,"","","BNpcBase#1600","The safety mechanism on the gate will deactivate once all threats in the area have been removed.","Exit with party.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10004,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,45,"Colosseum#0",0,"","","BNpcBase#1700","Silence those bandits!","Remain here.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10005,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,46,"Colosseum#0",0,"","","BNpcBase#1800","Yes! I do believe you have him! It won't be much longer now!","Defeat <SheetEn(BNpcName,2,IntegerParameter(1),1,1)/>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10006,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,47,"Colosseum#0",0,"","","BNpcBase#1900","Lo! There is a conjurer in your midst! Find the cur and slay him!","???",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10007,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,48,"Colosseum#0",0,"","","BNpcBase#2000","Briaxio's followers have rushed to his aid! Send several of your allies to drive off the reinforcements while those remaining keep Briaxio under control.","Duty Progress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10008,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,49,"Colosseum#0",0,"","","BNpcBase#2100","Stikflix Grumblytoss may not appear to be the most formidable of foes, but his realm-shaking explosives make him a force to be reckoned with. If one happens to land in your vicinity, you would take my advice and run.","Leave duty?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10009,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,50,"Colosseum#0",0,"","","BNpcBase#2200","Leave them stale bubbles be, and from them'll drop a dollop of rancid ooze almost as foul as me ma's gruel. If you don't want to see that happen, burst the bubbles quick.","Select a destination.
Current Location: <Highlight>StringParameter(1)</Highlight>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10010,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,51,"Colosseum#0",0,"","","BNpcBase#2300","Draw Buso away from the blue flames before extinguishing them!","Starting Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10011,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,52,"Colosseum#0",0,"","","BNpcBase#3000","Never before have I seen such mastery of the battlefield. You have far exceeded my expectations, adventurers.","Cancel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10012,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,53,"Colosseum#0",0,"","","BNpcBase#3100","Sound the bells! The queen is dead!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10013,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,54,"Colosseum#0",0,"","","BNpcBase#3200","You've done it! They can no longer escape their dark demesne!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,True
10014,"InstanceContentType#3",0,30,False,"music/ffxiv/BGM_Behest.scd","music/ffxiv/BGM_System_WinLoop.scd","",0,55,"Colosseum#0",0,"","","BNpcBase#3300","<Clickable(<SheetEn(BNpcName,3,IntegerParameter(1),1,1)/>)/>","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
10015,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
15000,"InstanceContentType#0",0,60,False,"","music/ffxiv/BGM_System_WinLoop.scd","",0,0,"Colosseum#0",0,"","","BNpcBase#0","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
15001,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,151,"Colosseum#0",0,"","","BNpcBase#10500","Watch your opponent carefully. When you see an attack coming, move out of the strike zone!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,1,0,0,0,0,0,False,0,0,False
15002,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,152,"Colosseum#0",0,"","","BNpcBase#10700","Remember to bolster yourself with <Sheet(Action,3629,0)/> before every battle! That'll get yer foes to notice you nice an' early.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,2,0,0,0,0,0,False,0,0,False
15003,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,153,"Colosseum#0",0,"","","BNpcBase#10800","Yer ally's gettin' slaughtered!
Drag the foe's attention onto yerself!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,3,0,0,0,0,0,False,0,0,False
15004,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,154,"Colosseum#0",0,"","","BNpcBase#11000","If ye fail to carry out me instructions five times, ye'll be startin' the exercise over!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,4,0,0,0,0,0,False,0,0,False
15005,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,155,"Colosseum#0",0,"","","BNpcBase#11100","Defeat every enemy on the field, an' I'll consider yer lesson learned.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,5,0,0,0,0,0,False,0,0,False
15006,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,156,"Colosseum#0",0,"","","BNpcBase#10900","Defeat every enemy on the field, an' I'll consider yer lesson learned.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,6,0,0,0,0,0,False,0,0,False
15007,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,157,"Colosseum#0",0,"","","BNpcBase#11200","Defeat every enemy on the field, an' I'll consider yer lesson learned.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,7,0,0,0,0,0,False,0,0,False
15008,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,158,"Colosseum#0",0,"","","BNpcBase#11300","Work with your allies to defeat the enemy, and we can move on to the next training exercise.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,8,0,0,0,0,0,False,0,0,False
15009,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,159,"Colosseum#0",0,"","","BNpcBase#11400","Work with your allies to defeat the enemy, and we can move on to the next training exercise.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,9,0,0,0,0,0,False,0,0,False
15010,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,160,"Colosseum#0",0,"","","BNpcBase#11500","Work with your allies to defeat the enemy, and we can move on to the next training exercise.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,10,0,0,0,0,0,False,0,0,False
15011,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,161,"Colosseum#0",0,"","","BNpcBase#11600","Work with your allies to defeat the enemy, and we can move on to the next training exercise.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,11,0,0,0,0,0,False,0,0,False
15012,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,162,"Colosseum#0",0,"","","BNpcBase#11700","Work with your allies to defeat the enemy, and we can move on to the next training exercise.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,12,0,0,0,0,0,False,0,0,False
15013,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,163,"Colosseum#0",0,"","","BNpcBase#11800","Provide support, defeat the enemy, and victory will be yours!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,13,0,0,0,0,0,False,0,0,False
15014,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,164,"Colosseum#0",0,"","","BNpcBase#11900","Provide support, defeat the enemy, and victory will be yours!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,14,0,0,0,0,0,False,0,0,False
15015,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd","music/ffxiv/BGM_System_WinLoop.scd","",6215537,165,"Colosseum#0",0,"","","BNpcBase#12000","Provide support, defeat the enemy, and victory will be yours!","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,15,0,0,0,0,0,False,0,0,False
15016,"InstanceContentType#8",0,30,False,"music/ffxiv/BGM_Con_Teikoku_01_Sido.scd","music/ffxiv/BGM_System_WinLoop.scd","",6229269,166,"Colosseum#0",0,"","","BNpcBase#12100","Put your lessons into practice and you'll do just fine! We can begin as soon as you are ready.","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,0,0,False,16,0,0,0,0,0,False,0,0,False
